"TCGA.DX.A1KY"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7ER"	"TCGA.DX.A8BU"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB30"	"TCGA.DX.AB36"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A2QS"	"TCGA.FX.A8OO"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.SG.A6Z7"	"TCGA.SI.A71O"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.AAPF"	"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L0"	"TCGA.DX.A1L1"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LS"	"TCGA.DX.A3LW"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7ES"	"TCGA.DX.A7EU"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2L"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB3A"	"TCGA.FX.A3NK"	"TCGA.FX.A3TO"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A9QH"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.SG.A6Z4"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C6"	"TCGA.Z4.A9VC"
"ORMDL1"	-0.716007580594396	-0.550962715746183	1.56657835797534	-0.356971959868207	0.131351337239085	-1.19994725963712	-1.20304852981372	-0.194156295194597	-1.45704141738047	-0.684757359650105	0.455953323419295	-0.900666562581174	0.164467101722805	1.12803775684471	-0.523369417843152	-1.33301680724175	-0.0250259239059385	-0.816413464319316	-0.624422018302303	1.1814975868325	1.33534905095331	1.33275077394936	-0.808653904150126	1.25521715170589	1.4267291494521	1.19783084959893	-0.388056627246292	1.1714177974979	-0.247915079008553	-0.045328152564022	1.16402748862555	-1.1907991887329	-0.17863234408893	-1.40589570289533	0.229476203581928	0.0884240682520794	-0.32814408505504	-0.694216725929125	-1.16144025775963	0.0955498319888537	-0.742428598216435	1.23393179540878	-1.30011807070752	-0.612113029603302	1.27226993039176	0.0324897682015516	-0.70134428849127	1.18229479393106	0.293941688121154	-0.442327777674547	-0.166097696259384	1.09693401286403	1.23173165690836	1.30015529996484	1.64824809055383	-0.584629745129005	-0.190585090262991	0.0145109621070181	0.0804015438440872	1.02809540918915	-0.59220110609497	-0.480948034328008	1.98672017566605	0.266271618969211	1.07489105659312	-0.364321602492655	0.948662375431347	1.45034476729652	0.16600058771875	-0.937588928779945	-0.18817812870188	1.09708362940177	-0.643431372266927	-0.705437809955372	-0.930111550538087	-0.56185089628506	-0.317342206640555	-1.33215717421168	-1.17806911595726	1.2247157250994	-1.3405652391049	2.06500989105478	1.12679266358712	-1.4299407154387	-0.604554687528088	1.20749094440443	-1.14661846005248	0.153067350363728	1.24947752409357	1.29309341254024	1.03829180828841	1.51413367945267	1.19346443521636	-1.16683050040067	1.85447386922353	0.991969769380408	1.08998815702211	1.18757132750587	1.17316675873469	0.926135867381968	-0.711654872201499
"RGN"	1.47114032447725	-1.33065681068305	-0.637029130094646	-0.132262777484194	1.15217072221467	1.12558914036862	0.984125312408692	1.09366194714199	0.974667601697744	1.47870819782823	-0.766229947931142	0.981483878445144	-0.273656730244505	1.10778232181945	-0.943668560807972	-0.535200836441635	1.25035130041581	0.95351121668954	-0.0491478131799912	0.190410981987703	-0.766731227580639	0.482481645556494	-0.545993408238336	1.0785347749003	-0.99679351258974	-0.57127919558596	1.14539900378961	-0.288018227678714	-0.879807408639881	-1.65199660228829	-0.0374151885098056	0.172561083041461	1.13033474320411	0.320915899887528	-0.83306904122348	-1.00918578889262	1.10633497357278	-1.59987902299485	0.490999658137983	1.11007865594239	-1.09165263329593	-1.8103688603698	1.4719005132646	-0.420264729605296	-0.459712731494146	-1.3529755065849	0.405885712496656	0.710208567282266	-0.989068100762668	-0.450507477268027	-0.600829155290247	1.3342602265232	-1.46439068485669	-0.186648968829221	-0.630742726047704	1.12352799302687	1.09212039333125	-1.19492371479268	1.08639462237904	1.07271242334817	1.15112940927536	1.20888147931857	-0.198484765060785	-1.01437896959903	0.0701872188801945	1.25364990491613	1.23425405134898	0.0822514841502029	-0.794463610549097	1.09730168369835	1.11927775225514	-1.22557291765114	1.07079003452422	-1.03695566280888	1.11110982734508	1.15427696451834	1.05781475873946	-0.807942041350522	1.14590471849367	1.23580879265682	0.388710699308987	0.0749882970657597	0.0825336235157834	0.0932343161369075	1.35828121782374	1.23935240506792	-1.00795939111373	-0.0314444089560023	0.0933901458238665	1.11044175923806	1.47598171118794	0.147181012812364	-0.167450588824709	-0.0197968384826897	-0.890830216910636	1.13939603367733	-0.615896583897779	-0.197098061267602	1.1641731028448	1.33657016799121	1.12317850613015
"EIF1AY"	0.980759048957738	-1.45304137618527	0.296895661404459	-1.45304137618527	0.312407697478333	-1.45304137618527	0.912882557520818	1.04280941651948	-1.45304137618527	-0.67781990472165	-0.452385347934601	-1.45304137618527	0.253181407749459	-1.45304137618527	0.732881090525188	0.330057779088518	-1.45304137618527	0.514443557331428	0.109439648453224	-0.811221758729004	-1.45304137618527	-0.517924453076861	0.152986747968288	0.662994048925691	0.335981339170866	-0.262947874874079	1.03002753541138	-1.45304137618527	0.970045028874317	-1.45304137618527	0.353877619370371	0.280886214430908	-1.45304137618527	0.937401013673669	1.02278196893141	1.06231804770483	0.645255769417525	0.500921189262388	-1.45304137618527	0.623387051017884	0.956325980852141	1.04273978561736	1.03220999531796	-0.335126463671698	-1.45304137618527	1.03374256699603	0.648563767135295	0.988109170322594	-1.45304137618527	1.05624872056072	0.973273780722706	1.03282312241018	0.634962821453119	-1.45304137618527	0.91332312229659	0.965983379664979	0.953834346645418	0.986230410559785	-0.325935057898303	0.268411772986304	0.196945280603475	-0.685358502612121	0.337214939938469	1.04163168077708	1.13534736186673	-1.45304137618527	-1.45304137618527	-1.45304137618527	-1.45304137618527	0.407874337038899	-1.45304137618527	-0.360116901884054	1.02900007188439	0.593344875588245	-1.45304137618527	0.963974095586158	-1.45304137618527	-0.140318921475959	0.386512002602738	0.647405694371211	0.558994397518085	1.0411220381053	0.970741332586274	1.04734753898965	1.03185826813747	0.10905764034977	0.318673839528675	-0.445324894254038	0.0221787790963711	1.04924885173784	-1.45304137618527	0.388547954989918	0.678596475596445	1.05844001525204	0.680017888183344	-1.45304137618527	-0.408335706505419	-1.45304137618527	0.977831935034379	0.970729160711974	1.10919933450735
"CNPPD1"	-1.21248374668502	1.0386747216218	0.274374238984835	1.26687057583887	-0.925793257085415	1.37242030079086	0.15884249367722	-0.814434072039436	-1.47155168887192	-1.03831907081577	0.62630296544715	-0.314948082983506	-0.693528393110799	0.944640972532045	0.79804281740477	1.40200971231318	-0.507210619980364	-1.15122472750225	-1.26798638749199	1.54249439866311	-0.45971381970185	1.53401721449441	1.05995203838853	-1.23668550388655	1.44232281074534	-0.279318679219905	0.800056164301694	-0.420920464007746	-1.20063131913174	-0.7888185357253	1.48628505456268	-0.755309659221663	0.755789721055131	-1.22943682657028	1.30325166736155	-1.06411028845817	-1.12764382751816	-0.465890020822592	0.803603010322537	0.211528941300605	-1.04698681644089	0.89001266304779	-0.303146353311413	-0.19261297999266	-1.23746870924498	-0.866492502902483	1.59261795930104	-1.16792545401281	0.694172437674214	0.217321030745972	-0.283548406188961	-1.0946109416601	0.790341383765633	0.510271352921716	-1.24149461712821	0.459157513125356	-1.11823821009699	0.950385810961191	-1.05947718766802	0.403645464719776	1.23074027020723	-1.1618340166705	0.695526736085284	1.4999578680298	0.804465356069165	1.17473252431788	1.28590574013872	0.407452346447732	0.525541941830609	-0.718412722264798	1.59322681196466	0.737646164380975	-0.0650413109796785	0.0296498757913373	-1.18757642526306	-0.908462232642212	0.822246546846499	1.51932326173991	-0.481269120414614	0.302081395506558	1.47941582784529	-1.19980828576137	-0.189022303111439	-1.39433771501899	-0.698420587072113	1.32102211600872	0.657029710604881	1.24752460239655	0.869585098375475	1.4637689710531	1.58461453666563	-0.874447523920609	1.52850298931291	0.608239827034619	0.872324741657533	1.25806688061077	0.476782027318862	0.682893089842875	1.12307340887943	0.93085989520337	-1.22097314368118
"NBEAL2"	-0.956273848070968	-0.782640643794332	-0.43954428077091	1.2552954558628	0.925953390687061	0.40652633811279	-0.923413166308532	-1.15468074856666	-1.47746128880463	-1.69662148350146	0.719389479987731	-1.02155211858512	-0.96785570402424	-0.835639413164172	0.701879102511106	-0.953984272702452	0.159670546063578	0.764163972076121	-1.30942246828563	0.26131451468606	-0.286623939999403	1.37079185616225	-1.55078436318025	1.30720816601419	0.839782341904506	0.62259091031299	1.13917229693734	-0.887728065704339	-1.12635407237477	0.807571115007521	0.654120353198401	-0.978342122162736	-0.46632276146907	1.65377170971806	1.28334300987759	1.28336472847017	-1.01657576959312	-0.604523277899308	-1.52197560893338	-0.119032153846787	-0.849109027080375	1.0580955517638	-0.442802215346343	0.967301232452222	-0.997372666277344	0.499252384555774	-1.14901866710878	0.48718958237132	0.25485819399422	0.762436557682636	1.25752419362482	0.676237643052798	-0.826037656590472	1.39324846177132	-0.473401359361119	0.561502207531983	1.21602144303728	-1.15744878054241	-0.730813249011913	1.19751079992046	-0.879246826716324	0.710189411484701	1.24476652054609	-1.00441794759337	1.1925677635536	0.16589783522566	1.25529667856714	-1.40044700508167	1.35912357395849	-1.69151593214165	0.933993723804453	0.853223584559316	1.24433678645743	-1.04283472237089	0.0290317691573166	0.729819871217437	1.54102472048497	0.571600297206342	0.448180290247828	1.18426015562533	-0.785573303555069	-1.00331163081698	-0.769184926731312	-1.06487621095928	-1.57651577875429	0.592853771307074	-1.14986507179996	0.382395377664249	-1.69474066784043	1.14395117256412	0.166179871041605	1.17340558119208	0.018478511836972	-0.434019736723137	0.759476077676528	1.049315250045	0.926995415446241	1.20476721657037	0.68301330301381	0.761016263728003	1.38463398344359
"CHST1"	-0.605957212763108	-1.17871710534003	-1.16593896538177	-0.538581786359229	-1.17880561215732	-0.404772983817288	1.34453842044335	-0.638245130632105	-0.52244960315386	1.26119791044095	-1.14933897676155	-0.755773581114651	-0.572381324575143	1.26300337138185	1.24178415728891	-1.28629834359033	1.38562740127049	1.27732230194867	0.0922687073679518	-0.129136684977755	1.26260051099574	-1.36566055686669	-0.575895863319444	-0.549181605502699	-0.399584539387811	-0.532660685977012	-0.196836155622318	1.27494762865236	-0.572345534531787	-1.06086880950327	-0.370478591927946	-0.613958580008153	1.2749373749425	1.63337523838609	-0.470089803242814	-0.365888537634541	0.42398414251757	1.27882065206812	1.24523201006063	-0.472793689915916	1.23250242734603	-0.665766112442215	-0.424295895229109	-0.779539088436538	-1.27608176128152	1.28798663644322	-1.12944309452786	0.13555219706628	1.76911776199544	-0.446169829854767	-1.09209596007902	1.42069437765307	-1.06143439099519	-0.582557938638632	-0.583457199935908	-0.771152146011986	1.38950559810473	-0.948258900092321	-0.986162245109366	1.21289453022068	1.2379287456515	-0.476788560876495	1.43201979082388	-0.953367166713816	1.27595278135191	-0.551994754872955	1.25193887614641	-0.904913269654405	-1.08715343725869	1.34867695079419	-0.618013643858515	1.24729173083425	1.64259284130301	-1.22252405145827	-0.823158942300996	1.24728465568733	1.0516396761929	-0.0841748853752877	1.27535489391258	0.796516956648848	1.25269619352004	1.24696318284815	1.26725250171498	-1.14958958116294	-0.366668548569294	1.26447492868355	-1.08807330344231	0.305504003258886	-1.26603095529966	1.46913717333485	-1.12898517883946	-0.615658360263762	1.29264231569551	1.26147231044471	1.38764181074634	-1.10595366818733	-0.916590453179253	-0.281670543702248	1.33722823630806	0.314488871942207	1.26976357251986
"EIF2B5"	0.406757201185856	0.357076992947762	-0.33746480657638	-1.0725798674199	-0.578468029888805	0.710033321059858	-1.12163205926364	-0.296164645413804	-0.498545646378465	-1.4939362708306	-0.368277730408558	1.15748978956763	0.125600618523934	-0.0884354831083956	1.48201241493305	-1.06228081083046	-0.372617988777045	-2.72038348847143	-0.591800364042029	-0.440374087676512	-0.12749126064261	-0.208608689551423	-0.418319332916091	0.0944416495063366	-1.56247871948181	0.330712962946264	-1.48454194347382	0.137574532191079	1.1102532646881	1.35590536173415	0.427781116654768	0.318216879059203	0.15362193162536	-0.513564446150948	-0.408810103460619	-1.42908177821305	1.06596925175544	0.283041289661655	1.947471691128	1.57772225824633	-0.891306609614198	-1.73640532094752	-0.319479014287366	0.233539465694519	1.88707397436547	1.34914682981724	1.54108809265168	-0.438942169413214	1.73014265273223	-0.568738279749089	2.08745568284748	-0.146019090349057	-0.95150596621621	-0.410362719446981	-0.348194221353047	0.771010868000617	-0.35385585821237	1.07750986695416	0.242506525577293	-0.909528363813085	1.47508412391108	0.402472667249063	-0.270474129005754	1.29693259408603	-0.551738680728665	0.681520684664491	0.144456955369675	-0.65577539072454	0.699954111567056	0.465061731657417	1.46703464252909	0.49426294551021	0.0762634366247337	1.24916884221532	0.167670657966612	1.15305444799752	0.0938308599190402	0.523360316807057	-0.0569163074420252	-0.127732669526013	-1.71976464543317	1.22062578690761	1.91983054742336	0.835327922824633	1.03003751105614	0.245508450667207	1.35753772294451	-0.130973283886224	-1.40344388611927	1.20624658786423	1.59241700668283	-0.549657032220606	0.297394755111822	0.292963721955965	-2.10407587035921	0.406782834072722	-2.45557583395777	-0.682769431277748	-0.833695258804658	-1.5666369572001	-0.434693227425317
"UAP1"	0.921319112882553	-0.047776056765593	-1.67902167781185	0.817796217434973	-1.67902167781185	-1.67902167781185	-1.67902167781185	0.521210149926728	-1.67902167781185	-1.67902167781185	0.843586866938072	-1.67902167781185	0.719416819763702	-0.186043484084731	-1.67902167781185	-0.0610363500408277	-1.67902167781185	-1.67902167781185	0.979328962318945	-0.115986769027624	-0.613675944713512	-1.67902167781185	0.139443936308027	0.883313256021276	-0.123031318603338	-0.0442301785942501	-1.67902167781185	-1.67902167781185	-0.0848476231354008	-0.0220466152684128	-0.155515515051909	-1.67902167781185	-1.67902167781185	0.858900009452155	-1.67902167781185	0.703895466999678	0.901115795737922	-0.138693980631734	0.8553133875583	0.303000326837823	-0.0638734758867343	0.904260968242037	0.969058677085169	0.87660473125063	0.881139389462061	-1.67902167781185	0.510420801895346	-0.179293090337975	0.00934911180342411	-1.67902167781185	0.864992998858965	0.0530219568528964	0.605517526088077	0.895307995292271	-1.67902167781185	-1.67902167781185	-0.406656843988416	0.797707952248112	0.92828366874472	0.968728523756883	0.850295537385475	1.00418556979122	0.923789387333773	0.887386402619807	1.00841796107414	0.829772968105404	-0.32403346557791	0.905072080643293	0.842500863949573	0.432965381782237	1.0344679885769	0.954393172618509	0.929747963665818	0.787684818245227	0.729673923708928	-1.67902167781185	-0.36508898195186	0.862305616681324	0.604611322904803	-0.175903748176635	0.603215877162821	-1.67902167781185	0.143947187635487	1.00770316429879	-0.210118947458612	0.888083330276653	0.905184618526819	0.961681227266492	0.955996265816936	0.846543164643707	-1.67902167781185	-1.67902167781185	-1.67902167781185	0.396718849718192	-1.67902167781185	-0.0237097088264357	1.02084403012617	0.736696742564624	-0.495389235927158	1.00352456857258	-1.67902167781185
"TOMM22"	0.449878425533697	0.618548788020912	-2.00019579797195	0.158991121517553	0.973781213184566	-1.24235451406304	-0.855744178035786	-0.0399349664103861	-1.16120675621098	-0.469779396681772	1.37158526531779	0.509977678298553	-0.148685496151177	1.11406754862398	-1.54070289167473	0.547006785835678	0.609227113670708	1.31398428345024	1.26619820717662	-0.201633596624457	1.39468546545947	0.506746846783921	1.56465212354308	-0.0369871541384418	0.164936329736298	-2.04357028099463	0.503259947386152	-0.426008603999396	-1.65192265488233	1.21799700239363	1.30375663355973	-0.0913168052262605	-0.0210499255392321	-0.457844940193753	1.77752261301559	-0.0231264784983361	-0.198771375891256	0.110945055554063	0.466228030405131	0.348416197628245	0.158755123972437	-0.285653211769063	-2.54290150528585	0.359585148763802	1.2831632052028	0.411899218575064	-0.588367529531762	2.80646527777025	-0.16789643797704	0.334932294134374	-1.20028020189036	0.0647292943024953	1.28478421737928	0.142328829679514	-0.149663611910061	-0.300072725825264	0.54616376596592	-1.04756172435196	0.177770289045685	1.37218887129953	0.832976812800084	2.56856660924567	-1.14027141614372	-1.85435317721523	0.134696352069706	0.485955542376198	0.84641993638684	-1.3305418148603	-0.85852974498345	-0.064112941342838	1.22506038696182	0.100508317579095	1.6665210293314	-0.541623114011137	2.51947301077093	-0.983005251517415	1.49388397815098	-1.78586622271624	-0.0457018394886661	0.654523827622542	1.19729546795103	-1.92145107397936	0.97907402869264	0.455461638030439	-0.042062688005203	0.0491109656870816	-0.892961151924196	0.687296781807193	0.0676099242159161	1.3042172388157	1.07289900389905	1.62697457681654	-1.24117180448268	0.38878610842014	-0.453864256414268	0.463563238348641	0.260257830437068	0.557034867598552	-0.296470354844159	0.340423315378734	0.159219275340223
"MAPK3"	-1.0924776569006	1.45054970874632	-0.872123006255835	1.44925402618508	-0.80086963272791	-0.574256824878702	-0.658302612569502	0.377212425794321	-0.963842851196139	-1.14630672135822	1.11032126937885	-0.0307231002643252	-1.27143392029802	0.295680718197419	-1.28416297035277	1.34050970895878	-1.09509284314766	-1.7099298081942	0.52473216762819	0.354501056978608	-1.2455598166968	1.52715232915927	-0.511116480060139	-0.884562567127523	0.326959392881684	0.477269890832398	1.48840527912103	-0.69166782687226	-1.07895135638892	-0.32238483298585	-0.32179222791604	-0.989630844079079	-0.994827818019724	0.806307344134613	-0.139408382100794	0.946890343950556	-1.15872557480835	0.965749879491185	0.908194534007992	-0.354406801825786	0.473918626687518	-0.274294334397528	0.792677089008935	1.2868514355074	-0.904656688197452	-1.1967652992224	1.2816306713632	1.16995800661632	1.5869489789625	1.32006663078916	1.04342531093193	0.812664389099803	-0.554299893444304	-1.20507943032872	-0.502484879733334	-0.807685707851189	-1.44580007913593	-1.06125102777915	-1.05572579148733	1.63545145981524	1.36541827967741	-1.49817632737189	0.922895876719533	1.16195266687735	1.71164126724964	-1.40598912270345	1.0486140671641	-1.32608383780763	0.633053859525336	0.942959145522299	1.1532068824667	1.18424702563381	0.619168665546779	-1.45145891738289	1.56479658945305	1.20023317282106	-0.967692698361768	1.0790705652158	1.29087344980644	0.997347873811705	1.46468096708323	-0.801476231465509	-0.193257005018681	-1.04452874701586	-1.04484745285973	0.733952463505967	-0.632205224930125	1.89298632008339	0.399489145337225	0.0536235161182514	-0.852988619877987	-0.14638878102694	0.322823590258856	-0.339709059866095	1.07847014020667	1.1691219133352	-0.844126470997807	-0.852340211846286	0.251696458071781	-1.96480864771761	0.0590736865147868
"SLC27A1"	0.964694605271949	0.967230299074321	-0.261795179089065	-0.708539247147641	0.425244775516116	-2.28657602936361	0.320393848548954	-0.519298616764712	-0.837837196231214	0.759128420690376	1.04915223510025	0.593805143880292	-0.13442826180128	0.934236330528541	-0.782708555377486	-0.194701102504878	-1.16560401542938	0.493436538995151	-0.658143416057575	1.96236769647172	-0.316304471721636	1.65386148989382	-0.482265308811246	0.161838995824046	0.825301434900447	0.602762658000641	0.873369016135137	1.07802926628173	-0.221028854362264	0.230726495957985	0.0595903974642258	1.44194345996509	0.750665632782281	-1.73906030241758	-1.51252891530525	0.704199718614566	-0.671585402526998	1.00363101344684	0.436613346698551	-2.50893082488398	1.96292797570078	0.862949293285135	0.57030638091696	0.275198489832445	0.965672409362056	-0.627900920304844	0.340919564853125	-0.890211844043172	1.02365909807062	1.76095307861189	-1.61977576822438	0.960280916094505	0.275382889040485	-0.796098525291041	1.60584460219492	-0.688635654974523	-0.269749138638397	0.695057159997664	-0.259793184853409	0.889626621376914	1.03723875414185	-0.952194269598694	0.276031236033981	-1.86571853366089	2.02175814671759	-0.258122548544102	0.639267196782398	0.630260422198607	-0.99632253491305	-0.414466047077053	0.174039821378726	-0.216752784632972	-0.785217389433861	0.239765072311781	1.73914130899978	-1.21546054992286	-0.527433331068446	-0.764611639767315	2.2374915977351	0.702166309368039	0.713830579210096	1.42138911606345	-0.01950161244919	-1.00198516010537	0.548018326736313	1.59212623921521	-0.810342504467114	0.508672019361277	-0.4023664846773	-0.486831645953956	2.08410802751528	0.115931566901487	0.576784056623792	0.188742384309255	1.93999020237813	1.80106920297387	-1.0687817709546	-0.190822802430693	-0.97723821455234	0.536841798912825	1.73744185968076
