"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"UTP14A"	"UTP14A"	0.659547810850828	-0.325632466121628	-0.138928727491674	"IS01"	0.659547810850828
"TLE6"	"TLE6"	0.657014166440714	0.0067713886883743	-0.502839818302367	"IS01"	0.657014166440714
"NRBP2"	"NRBP2"	0.653484119625008	-0.00817451017653432	-0.483729711518405	"IS01"	0.653484119625008
"ZNF444"	"ZNF444"	0.650944425598794	-0.247329840548881	-0.218616421743848	"IS01"	0.650944425598794
"PICK1"	"PICK1"	0.647715277834752	0.141550668677756	-0.644157533355493	"IS01"	0.647715277834752
"RP11.894J14.5"	"RP11.894J14.5"	0.647115641452142	0.0304797698930417	-0.52146820451871	"IS01"	0.647115641452142
"OLIG1"	"OLIG1"	0.642695749180108	-0.322617440590264	-0.129540434147278	"IS01"	0.642695749180108
"PMEL"	"PMEL"	0.637693649031062	0.177805557916892	-0.676500947243458	"IS01"	0.637693649031062
"POLB"	"POLB"	0.632067746726566	-0.0368339065166575	-0.436041183810153	"IS01"	0.632067746726566
"SEZ6L2"	"SEZ6L2"	0.630010469538309	-0.10665297705846	-0.357651799690367	"IS01"	0.630010469538309
"EPHX1"	"EPHX1"	0.625774492655444	-0.102286388690571	-0.359263454738016	"IS01"	0.625774492655444
"ACY1"	"ACY1"	0.62313030323434	-0.336629906528031	-0.09936693470601	"IS01"	0.62313030323434
"RFX5"	"RFX5"	0.623026690341572	0.291995572810348	-0.791111977265125	"IS01"	0.623026690341572
"CLDND1"	"CLDND1"	0.620240659115543	0.146433993112962	-0.628815973017987	"IS01"	0.620240659115543
